date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:26:44	10948/10948	---M-Z	200	added ('OK')	text/html	etag:%22fdf4a7c109d2c95d1398872b3848e401%22	https://sedip.de/bildergalerie/fachtag-mit-buchpraesentation-am-20-21102017/	D:/ms/sedip/sedip.de/bildergalerie/fachtag-mit-buchpraesentation-am-20-21102017/index.html	(from https://sedip.de/)
22:26:44	12295/12295	---M-Z	200	added ('OK')	text/html	etag:%22c69dd4213bf41ae7cb50eb7639325caf%22	https://sedip.de/bildergalerie/mitarbeitertag-am-11-mai-2017/	D:/ms/sedip/sedip.de/bildergalerie/mitarbeitertag-am-11-mai-2017/index.html	(from https://sedip.de/)
22:26:44	10539/10539	---M-Z	200	added ('OK')	text/html	etag:%22226e646d705a7e9cfdd0e4e123b29c13%22	https://sedip.de/archiv/	D:/ms/sedip/sedip.de/archiv/index.html	(from https://sedip.de/)
22:26:44	9802/9802	---M-Z	200	added ('OK')	text/html	etag:%22a5ac15ee017985f91ee9fa651d01aeb5%22	https://sedip.de/kooperationen/	D:/ms/sedip/sedip.de/kooperationen/index.html	(from https://sedip.de/)
22:26:44	502282/502282	---M--	200	added ('OK')	application/pdf	etag:%227aa0a-5cdff54f03b9e%22	https://sedip.de/media/2021-10_vp_rundbrief_nr.15.pdf	D:/ms/sedip/sedip.de/media/2021-10_vp_rundbrief_nr.15.pdf	(from https://sedip.de/sedip-rundbrief/)
22:26:45	15265/15265	---M-Z	200	added ('OK')	text/html	etag:%22c9da3cb2a7f1a161821465f4f4f6b912%22	https://sedip.de/kooperationen/musikbasierte-kommunikation/	D:/ms/sedip/sedip.de/kooperationen/musikbasierte-kommunikation/index.html	(from https://sedip.de/)
22:26:45	15102/15102	---M-Z	200	added ('OK')	text/html	etag:%22eb1fd2e79e2a73a981aeaa674c574a81%22	https://sedip.de/impressum/	D:/ms/sedip/sedip.de/impressum/index.html	(from https://sedip.de/)
22:26:48	575475/575475	---M--	200	added ('OK')	application/pdf	etag:%228c7f3-5c465961e5238%22	https://sedip.de/media/2021-05-20_vp_rundbrie_nr._14.pdf	D:/ms/sedip/sedip.de/media/2021-05-20_vp_rundbrie_nr._14.pdf	(from https://sedip.de/sedip-rundbrief/)
22:27:00	21721/21721	---M-Z	200	added ('OK')	text/html	etag:%22e42016bdcd9269f148d860ad2b680e12%22	https://sedip.de/datenschutz/	D:/ms/sedip/sedip.de/datenschutz/index.html	(from https://sedip.de/)
22:27:00	12731/12731	---M-Z	200	added ('OK')	text/html	etag:%2221a3bf083e71daeb9d80d475d303b33d%22	https://sedip.de/ehrenamtliche-mitarbeiter/suche-ehrenamtliche-mitarbeiter/	D:/ms/sedip/sedip.de/ehrenamtliche-mitarbeiter/suche-ehrenamtliche-mitarbeiter/index.html	(from https://sedip.de/)
22:27:01	10507/10507	---M-Z	200	added ('OK')	text/html	etag:%224929f85fff0e78bf5d85288e992c2fda%22	https://sedip.de/unsere-organisation/unsere-organisation/	D:/ms/sedip/sedip.de/unsere-organisation/unsere-organisation/index.html	(from https://sedip.de/unsere-organisation/)
22:27:04	12636/12636	---M-Z	200	added ('OK')	text/html	etag:%220b41c71f5e1abc5e8e005412fe04a816%22	https://sedip.de/angebote/fortbildungen-efb/seminar-efb-025/	D:/ms/sedip/sedip.de/angebote/fortbildungen-efb/seminar-efb-025/index.html	(from https://sedip.de/termine/)
22:27:17	12292/12292	---M-Z	200	added ('OK')	text/html	etag:%22dcec58ae57f43d50f72ae081a6453820%22	https://sedip.de/termine/prinzipien-der-entwicklungspsychologisch-orientierten-diagnostik-19-20112021/	D:/ms/sedip/sedip.de/termine/prinzipien-der-entwicklungspsychologisch-orientierten-diagnostik-19-20112021/index.html	(from https://sedip.de/termine/)
22:27:17	14952/14952	---M-Z	200	added ('OK')	text/html	etag:%22f200d81a0c45902c16b0a697d8202574%22	https://sedip.de/termine/dann-ist-es-ploetzlich-wieder-da-08022022/	D:/ms/sedip/sedip.de/termine/dann-ist-es-ploetzlich-wieder-da-08022022/index.html	(from https://sedip.de/termine/)
22:27:17	15523/15523	---M-Z	200	added ('OK')	text/html	etag:%226c90dcbd5a9ecf56cc938a54e8a53948%22	https://sedip.de/termine/begreifen-kommt-von-greifen-18112021/	D:/ms/sedip/sedip.de/termine/begreifen-kommt-von-greifen-18112021/index.html	(from https://sedip.de/termine/)
22:27:17	15025/15025	---M-Z	200	added ('OK')	text/html	etag:%22bc7cffcf2ef6f3c25175f373aea0ab4f%22	https://sedip.de/termine/rudern-zwei-ein-boot-02122021/	D:/ms/sedip/sedip.de/termine/rudern-zwei-ein-boot-02122021/index.html	(from https://sedip.de/termine/)
22:27:18	115047/115047	---M--	200	added ('OK')	application/pdf	etag:%221c167-591199d6e1340%22	https://sedip.de/media/2019-08-07_arbeitsblaetter_zugriff.pdf	D:/ms/sedip/sedip.de/media/2019-08-07_arbeitsblaetter_zugriff.pdf	(from https://sedip.de/persoenlicher-login/)
22:27:32	13436/13436	---M-Z	200	added ('OK')	text/html	etag:%22777ad6aee3257a17677e658d5e67e2a6%22	https://sedip.de/termine/das-bestimme-ich-18012022/	D:/ms/sedip/sedip.de/termine/das-bestimme-ich-18012022/index.html	(from https://sedip.de/termine/)
22:27:33	14888/14888	---M-Z	200	added ('OK')	text/html	etag:%22c752181162fac929b86a40a79cf4d75e%22	https://sedip.de/termine/entwicklungschancen-eroeffnen-25012022/	D:/ms/sedip/sedip.de/termine/entwicklungschancen-eroeffnen-25012022/index.html	(from https://sedip.de/termine/)
22:27:33	14328/14328	---M-Z	200	added ('OK')	text/html	etag:%2235e7222bb62956c0b302da5cb1172c17%22	https://sedip.de/termine/hol-mich-da-ab-wo-ich-stehe-26012022/	D:/ms/sedip/sedip.de/termine/hol-mich-da-ab-wo-ich-stehe-26012022/index.html	(from https://sedip.de/termine/)
22:27:33	14987/14987	---M-Z	200	added ('OK')	text/html	etag:%22d2074b956f72b83e125b37361affcf63%22	https://sedip.de/termine/leben-lernen-und-arbeiten-in-gruppen-27012022/	D:/ms/sedip/sedip.de/termine/leben-lernen-und-arbeiten-in-gruppen-27012022/index.html	(from https://sedip.de/termine/)
22:27:34	14988/14988	---M-Z	200	added ('OK')	text/html	etag:%22bb011c259413de2c8d63284e10cfad7c%22	https://sedip.de/termine/musikalisch-ist-07032022/	D:/ms/sedip/sedip.de/termine/musikalisch-ist-07032022/index.html	(from https://sedip.de/termine/)
22:27:34	13996/13996	---M-Z	200	added ('OK')	text/html	etag:%22eb85d3e1299e9697928e7604c46f743e%22	https://sedip.de/termine/das-trau-ich-mir-zu-maerz-2022/	D:/ms/sedip/sedip.de/termine/das-trau-ich-mir-zu-maerz-2022/index.html	(from https://sedip.de/termine/)
22:27:34	15473/15473	---M-Z	200	added ('OK')	text/html	etag:%223c7c3990f767ab7f389ef54114b7e748%22	https://sedip.de/termine/heute-gibt-es-gewitter-08042022/	D:/ms/sedip/sedip.de/termine/heute-gibt-es-gewitter-08042022/index.html	(from https://sedip.de/termine/)
22:27:34	53882/53882	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2020:27:34%20GMT	https://sedip.de/index.php?rex_media_type=redactorImage&rex_media_file=bs_lu.jpg	D:/ms/sedip/sedip.de/bs_lu0a58.jpg_;	(from https://sedip.de/unsere-basis/einfuehrung/)
22:27:35	15043/15043	---M-Z	200	added ('OK')	text/html	etag:%2255031509da3a984037be15cb359ae3f8%22	https://sedip.de/termine/mich-wirft-so-schnell-nichts-um-sicher-bindung-27042022/	D:/ms/sedip/sedip.de/termine/mich-wirft-so-schnell-nichts-um-sicher-bindung-27042022/index.html	(from https://sedip.de/termine/)
22:27:35	13587/13587	---M-Z	200	added ('OK')	text/html	etag:%2202a86c9d474f7281e4e44a8cbe7beab5%22	https://sedip.de/termine/tabuthema-einsamkeit-12052022/	D:/ms/sedip/sedip.de/termine/tabuthema-einsamkeit-12052022/index.html	(from https://sedip.de/termine/)
22:27:35	15617/15617	---M-Z	200	added ('OK')	text/html	etag:%225f2ce598244e0b1ee2130eb88e843c65%22	https://sedip.de/termine/vom-kritzeln-malen-und-zeichnen-22062022/	D:/ms/sedip/sedip.de/termine/vom-kritzeln-malen-und-zeichnen-22062022/index.html	(from https://sedip.de/termine/)
22:27:35	15501/15501	---M-Z	200	added ('OK')	text/html	etag:%2208d16cad3310f5e20612abac85db13d6%22	https://sedip.de/termine/handeln-in-herausfordernden-situationen-14072022/	D:/ms/sedip/sedip.de/termine/handeln-in-herausfordernden-situationen-14072022/index.html	(from https://sedip.de/termine/)
22:27:35	467718/467718	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2020:27:35%20GMT	https://sedip.de/index.php?rex_media_type=redactorImage&rex_media_file=versteinerung_1.jpg	D:/ms/sedip/sedip.de/versteinerung_112bc.jpg_;	(from https://sedip.de/unsere-basis/theorie/)
22:27:35	26580/26580	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2020:27:35%20GMT	https://sedip.de/index.php?rex_media_type=redactorImage&rex_media_file=schieber_7.jpg	D:/ms/sedip/sedip.de/schieber_783fb.jpg_;	(from https://sedip.de/unsere-basis/methode/)
22:27:35	17020/17020	---M-Z	200	added ('OK')	text/html	etag:%222c84c588099cd7aad07f192c1214fd17%22	https://sedip.de/termine/efb-grundkurs-herrenberg-2022-2023/	D:/ms/sedip/sedip.de/termine/efb-grundkurs-herrenberg-2022-2023/index.html	(from https://sedip.de/termine/)
22:27:35	14122/14122	---M-Z	200	added ('OK')	text/html	etag:%22dc2170d14e372af46b637694a4284376%22	https://sedip.de/angebote/fortbildungen-efb/seminar-efb-001/	D:/ms/sedip/sedip.de/angebote/fortbildungen-efb/seminar-efb-001/index.html	(from https://sedip.de/termine/)
22:27:36	43694/43694	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2020:27:35%20GMT	https://sedip.de/index.php?rex_media_type=redactorImage&rex_media_file=aepfel.jpg	D:/ms/sedip/sedip.de/aepfel60bf.jpg_;	(from https://sedip.de/unsere-basis/wirkung/)
22:27:36	12890/12890	---M-Z	200	added ('OK')	text/html	etag:%22e7f0d8d5dea6ae8a23b03ec22ff2f5d7%22	https://sedip.de/termine/schau-genau-hin-herbst-2022/	D:/ms/sedip/sedip.de/termine/schau-genau-hin-herbst-2022/index.html	(from https://sedip.de/termine/)
22:27:36	39389/39389	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2020:27:36%20GMT	https://sedip.de/index.php?rex_media_type=redactorImage&rex_media_file=dimensionen_kristall_1.jpg	D:/ms/sedip/sedip.de/dimensionen_kristall_1d046.jpg_;	(from https://sedip.de/unsere-basis/bep-ki/)
22:27:36	288861/288861	---M--	200	added ('OK')	application/pdf	etag:%224685d-5c5aa6e719f3f%22	https://sedip.de/media/urbat_h_arbeit_und_efb_menschen_2-2021.pdf	D:/ms/sedip/sedip.de/media/urbat_h_arbeit_und_efb_menschen_2-2021.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:36	325578/325578	---M--	200	added ('OK')	application/pdf	etag:%224f7ca-5c5aa6f77b7cc%22	https://sedip.de/media/hirscher_m_doris_menschen_2-2021.pdf	D:/ms/sedip/sedip.de/media/hirscher_m_doris_menschen_2-2021.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:37	321620/321620	---M--	200	added ('OK')	application/pdf	etag:%224e854-5c5aa706575b6%22	https://sedip.de/media/heigl_g_beziehung_wirkt_und_bewirkt_menschen_2-2021.pdf	D:/ms/sedip/sedip.de/media/heigl_g_beziehung_wirkt_und_bewirkt_menschen_2-2021.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:37	675591/675591	---M--	200	added ('OK')	application/pdf	etag:%22a4f07-5c5aa7187d0f0%22	https://sedip.de/media/senckel_b_diana_menschen_2-2021.pdf	D:/ms/sedip/sedip.de/media/senckel_b_diana_menschen_2-2021.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:37	350491/350491	---M--	200	added ('OK')	application/pdf	etag:%225591b-5c5aa6d2f28ee%22	https://sedip.de/media/luxen_u_...._den_boden_bereiten_menschen_2-2021.pdf	D:/ms/sedip/sedip.de/media/luxen_u_...._den_boden_bereiten_menschen_2-2021.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:37	1305735/1305735	---M--	200	added ('OK')	application/pdf	etag:%2213ec87-5c589bac90199%22	https://sedip.de/media/senckel_b_wer_ich_sagt_...tps_05_21.pdf	D:/ms/sedip/sedip.de/media/senckel_b_wer_ich_sagt_...tps_05_21.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:37	442083/442083	---M--	200	added ('OK')	application/pdf	etag:%226bee3-5c589aee29d5a%22	https://sedip.de/media/senckel_b_gesetz_trifft_gnade_tps_spezial_4_21.pdf	D:/ms/sedip/sedip.de/media/senckel_b_gesetz_trifft_gnade_tps_spezial_4_21.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:38	313029/313029	---M--	200	added ('OK')	application/pdf	etag:%224c6c5-5c589ade0ab59%22	https://sedip.de/media/senckel_b_das_verlorene_paradies_tps_02_21.pdf	D:/ms/sedip/sedip.de/media/senckel_b_das_verlorene_paradies_tps_02_21.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:38	293674/293674	---M--	200	added ('OK')	application/pdf	etag:%2247b2a-5c589ace17880%22	https://sedip.de/media/senckel_b_mit_der_goldenen_gans_..._tps_11_20.pdf	D:/ms/sedip/sedip.de/media/senckel_b_mit_der_goldenen_gans_..._tps_11_20.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:38	355651/355651	---M--	200	added ('OK')	application/pdf	etag:%2256d43-5c589ab85ad8a%22	https://sedip.de/media/senckel_b_urvertrauen_tps_spezial_10_20.pdf	D:/ms/sedip/sedip.de/media/senckel_b_urvertrauen_tps_spezial_10_20.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:38	373734/373734	---M--	200	added ('OK')	application/pdf	etag:%225b3e6-5c589a9fa94b3%22	https://sedip.de/media/senckel_b_ich_sprang_nur..._tps_9_20.pdf	D:/ms/sedip/sedip.de/media/senckel_b_ich_sprang_nur..._tps_9_20.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:39	177116/177116	---M--	200	added ('OK')	application/pdf	etag:%222b3dc-5c1968b2a25b0%22	https://sedip.de/media/heigl_g_senckel_b_2020_wie-soll-ich-das-verstehen.pdf	D:/ms/sedip/sedip.de/media/heigl_g_senckel_b_2020_wie-soll-ich-das-verstehen.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:39	658317/658317	---M--	200	added ('OK')	application/pdf	etag:%22a0b8d-5c12d3c26b510%22	https://sedip.de/media/luxen_u_senckel_b_2020_wahrnehmen_mit_dem_entwicklungsfreundlichen_blick.pdf	D:/ms/sedip/sedip.de/media/luxen_u_senckel_b_2020_wahrnehmen_mit_dem_entwicklungsfreundlichen_blick.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:39	254946/254946	---M--	200	added ('OK')	application/pdf	etag:%223e3e2-5c12d3fed87a9%22	https://sedip.de/media/senckel_b_2020_o_du_esel.pdf	D:/ms/sedip/sedip.de/media/senckel_b_2020_o_du_esel.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:39	59849/59849	---M--	200	added ('OK')	application/pdf	etag:%22e9c9-5c12d3ec570c4%22	https://sedip.de/media/senckel_b_2020_interpretation_zu_o_du_esel.pdf	D:/ms/sedip/sedip.de/media/senckel_b_2020_interpretation_zu_o_du_esel.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:39	479712/479712	---M--	200	added ('OK')	application/pdf	etag:%22751e0-5c12d3d6b1e26%22	https://sedip.de/media/senckel_b_2019_durch_den_tunnel.pdf	D:/ms/sedip/sedip.de/media/senckel_b_2019_durch_den_tunnel.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:40	975624/975624	---M--	200	added ('OK')	application/pdf	etag:%22ee308-5c11b82503ae9%22	https://sedip.de/media/senckel_b_2016_beziehung_heisst_das_zauberwort.pdf	D:/ms/sedip/sedip.de/media/senckel_b_2016_beziehung_heisst_das_zauberwort.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:40	557544/557544	---M--	200	added ('OK')	application/pdf	etag:%22881e8-5c11b809e3291%22	https://sedip.de/media/senckel_b_2015_ich_sag_es_dir....pdf	D:/ms/sedip/sedip.de/media/senckel_b_2015_ich_sag_es_dir....pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:40	534503/534503	---M--	200	added ('OK')	application/pdf	etag:%22827e7-5b0a05c93cf80%22	https://sedip.de/media/senckel_b_2014_-bernd-_behinderte_menschen_6_14.pdf	D:/ms/sedip/sedip.de/media/senckel_b_2014_-bernd-_behinderte_menschen_6_14.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:40	763810/763810	---M--	200	added ('OK')	application/pdf	etag:%22ba7a2-5b0a057180080%22	https://sedip.de/media/senckel_b_bourcarde_a_2014_gemeinsam_den_weg_finden.pdf	D:/ms/sedip/sedip.de/media/senckel_b_bourcarde_a_2014_gemeinsam_den_weg_finden.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:41	731600/731600	---M--	200	added ('OK')	application/pdf	etag:%22b29d0-5b0a089666b80%22	https://sedip.de/media/luxen_u_-pohlmann_s_-seckel_b_2013_neubeginn-sonja-g.pdf	D:/ms/sedip/sedip.de/media/luxen_u_-pohlmann_s_-seckel_b_2013_neubeginn-sonja-g.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:41	134060/134060	---M--	200	added ('OK')	application/pdf	etag:%2220bac-5b0a05bbe3000%22	https://sedip.de/media/senckel_b_2013_bein_oder_ohr_autorenfassung_.pdf	D:/ms/sedip/sedip.de/media/senckel_b_2013_bein_oder_ohr_autorenfassung_.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:41	618645/618645	---M--	200	added ('OK')	application/pdf	etag:%2297095-5b0a051039b00%22	https://sedip.de/media/held_b_senckel_b_2011_giulana_autorenfassung_.pdf	D:/ms/sedip/sedip.de/media/held_b_senckel_b_2011_giulana_autorenfassung_.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:41	1320124/1320124	---M--	200	added ('OK')	application/pdf	etag:%221424bc-5b0a05487dfc0%22	https://sedip.de/media/luxen_u_senckel_b_2011_bep-ki.pdf	D:/ms/sedip/sedip.de/media/luxen_u_senckel_b_2011_bep-ki.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:41	356938/356938	---M--	200	added ('OK')	application/pdf	etag:%225724a-5b0a0556cc180%22	https://sedip.de/media/senckel_pohlmann_2008.pdf	D:/ms/sedip/sedip.de/media/senckel_pohlmann_2008.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:42	176197/176197	---M--	200	added ('OK')	application/pdf	etag:%222b045-5b0a05ad94e40%22	https://sedip.de/media/senckel_b_2008_wunden_die_die_zeit_nicht_heilt_autorenfassung_.pdf	D:/ms/sedip/sedip.de/media/senckel_b_2008_wunden_die_die_zeit_nicht_heilt_autorenfassung_.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:42	135890/135890	---M--	200	added ('OK')	application/pdf	etag:%22212d2-5b0a0591ecd00%22	https://sedip.de/media/senckel_b_2007_eine_heilpaed._maxime_-_anderssein.pdf	D:/ms/sedip/sedip.de/media/senckel_b_2007_eine_heilpaed._maxime_-_anderssein.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:42	59492/59492	---M--	200	added ('OK')	application/pdf	etag:%22e864-5b0a0581b66c0%22	https://sedip.de/media/senckel_b_2001_efb_fuer_verhaltensauffaelligkeit.pdf	D:/ms/sedip/sedip.de/media/senckel_b_2001_efb_fuer_verhaltensauffaelligkeit.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:42	622470/622470	---M--	200	added ('OK')	application/pdf	etag:%2297f86-5c1968c8051cc%22	https://sedip.de/media/luxen_u_senckel_s_1999_efb_und_transfer_psychotherapeutischer_konzepte_methoden.pdf	D:/ms/sedip/sedip.de/media/luxen_u_senckel_s_1999_efb_und_transfer_psychotherapeutischer_konzepte_methoden.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:43	59217/59217	---M--	200	added ('OK')	application/pdf	etag:%22e751-5b0a053477080%22	https://sedip.de/media/luxen_u_senckel_b_1996_wer_mag_mich_schon_wirklich.pdf	D:/ms/sedip/sedip.de/media/luxen_u_senckel_b_1996_wer_mag_mich_schon_wirklich.pdf	(from https://sedip.de/unsere-basis/literatur/)
22:27:43	19825/19825	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2020:27:43%20GMT	https://sedip.de/index.php?rex_media_type=redactorImage&rex_media_file=weiterbildung-figur.jpg	D:/ms/sedip/sedip.de/weiterbildung-figurd393.jpg_;	(from https://sedip.de/unsere-basis/weiterbildung/)
22:27:43	9414/9414	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Oct%202021%2020:27:43%20GMT	https://sedip.de/index.php?article_id=113	D:/ms/sedip/sedip.de/indexf79d.php	(from https://sedip.de/unsere-basis/weiterbildung/)
22:27:45	13839/13839	---M-Z	200	added ('OK')	text/html	etag:%22d553ef5babbd50ef76fdd98351ed254e%22	https://sedip.de/unsere-basis/weiterbildung/grundkurs/	D:/ms/sedip/sedip.de/unsere-basis/weiterbildung/grundkurs/index.html	(from https://sedip.de/unsere-basis/weiterbildung/)
22:27:45	11944/11944	---M-Z	200	added ('OK')	text/html	etag:%22599eefc9f5c1117edb2d4effe33f0a0b%22	https://sedip.de/unsere-basis/weiterbildung/aufbaukurs/	D:/ms/sedip/sedip.de/unsere-basis/weiterbildung/aufbaukurs/index.html	(from https://sedip.de/unsere-basis/weiterbildung/)
22:27:45	25950/25950	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2020:27:44%20GMT	https://sedip.de/index.php?rex_media_type=redactorImage&rex_media_file=ul.jpg	D:/ms/sedip/sedip.de/ulc589.jpg_;	(from https://sedip.de/unsere-organisation/die-in-der-stiftung-verantwortlich-handelnden-personen/)
22:27:45	17598/17598	---M-Z	200	added ('OK')	text/html	etag:%22106e03805fe415e788c7bc0aacae55d2%22	https://sedip.de/archiv/entwicklung-der-stiftung-2015-2017/	D:/ms/sedip/sedip.de/archiv/entwicklung-der-stiftung-2015-2017/index.html	(from https://sedip.de/unsere-organisation/entwicklung-der-stiftung/)
22:27:45	28672/28672	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2020:27:45%20GMT	https://sedip.de/index.php?rex_media_type=redactorImage&rex_media_file=bs.jpg	D:/ms/sedip/sedip.de/bsa51c.jpg_;	(from https://sedip.de/unsere-organisation/die-in-der-stiftung-verantwortlich-handelnden-personen/)
22:27:45	25743/25743	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2020:27:45%20GMT	https://sedip.de/index.php?rex_media_type=redactorImage&rex_media_file=khs.jpg	D:/ms/sedip/sedip.de/khs7d0f.jpg_;	(from https://sedip.de/unsere-organisation/die-in-der-stiftung-verantwortlich-handelnden-personen/)
22:27:45	9399/9399	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2020:27:45%20GMT	https://sedip.de/index.php?rex_media_type=redactorImage&rex_media_file=portraet_b135.jpg	D:/ms/sedip/sedip.de/portraet_b1356a35.jpg_;	(from https://sedip.de/unsere-organisation/die-in-der-stiftung-verantwortlich-handelnden-personen/)
22:27:45	16856/16856	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2020:27:45%20GMT	https://sedip.de/index.php?rex_media_type=redactorImage&rex_media_file=verena_paravani_141x176_.jpg	D:/ms/sedip/sedip.de/verena_paravani_141x176_a1d0.jpg_;	(from https://sedip.de/unsere-organisation/die-in-der-stiftung-verantwortlich-handelnden-personen/)
22:27:46	25951/25951	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2020:27:45%20GMT	https://sedip.de/index.php?rex_media_type=redactorImage&rex_media_file=alexandra_schaal_141x176_.jpg	D:/ms/sedip/sedip.de/alexandra_schaal_141x176_79e9.jpg_;	(from https://sedip.de/unsere-organisation/die-in-der-stiftung-verantwortlich-handelnden-personen/)
22:27:47	5481/5481	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Oct%202021%2020:27:46%20GMT	https://sedip.de/redaxo/index.php?rex_media_type=redactorImage&rex_media_file=sedip_grafik1.png	D:/ms/sedip/sedip.de/redaxo/sedip_grafik192f8.png_;	(from https://sedip.de/angebote/vortraege/)
22:28:03	12668/12668	---M-Z	200	added ('OK')	text/html	etag:%22fb96cab3f951da5d0e3eeb31ca316d80%22	https://sedip.de/angebote/fortbildungen-efb/seminar-efb-011/	D:/ms/sedip/sedip.de/angebote/fortbildungen-efb/seminar-efb-011/index.html	(from https://sedip.de/angebote/fortbildungen-efb/)
22:28:03	13841/13841	---M-Z	200	added ('OK')	text/html	etag:%22d094419c990ee14ef69950b13fd1fd37%22	https://sedip.de/anfrage/bep-ki-v002-der-entwicklungsfreundliche-blick-kompetenzen-erkennen-und-entfalten/	D:/ms/sedip/sedip.de/anfrage/bep-ki-v002-der-entwicklungsfreundliche-blick-kompetenzen-erkennen-und-entfalten/index.html	(from https://sedip.de/angebote/vortraege/)
22:28:03	12656/12656	---M-Z	200	added ('OK')	text/html	etag:%227025c37729112f14f9a276b5d8b90381%22	https://sedip.de/angebote/fortbildungen-efb/seminar-efb-012/	D:/ms/sedip/sedip.de/angebote/fortbildungen-efb/seminar-efb-012/index.html	(from https://sedip.de/angebote/fortbildungen-efb/)
22:28:03	11742/11742	---M-Z	200	added ('OK')	text/html	etag:%2288818b73a315650292deab4843ff7348%22	https://sedip.de/angebote/fortbildungen-efb/seminar-efb-021/	D:/ms/sedip/sedip.de/angebote/fortbildungen-efb/seminar-efb-021/index.html	(from https://sedip.de/angebote/fortbildungen-efb/)
22:28:19	12034/12034	---M-Z	200	added ('OK')	text/html	etag:%22f2c5a9b873cb8e3a1446fbafd5caf5ef%22	https://sedip.de/angebote/fortbildungen-efb/seminar-efb-022/	D:/ms/sedip/sedip.de/angebote/fortbildungen-efb/seminar-efb-022/index.html	(from https://sedip.de/angebote/fortbildungen-efb/)
22:28:19	11974/11974	---M-Z	200	added ('OK')	text/html	etag:%22476d6cfb6decbd928aabe0a9fc3cb212%22	https://sedip.de/angebote/fortbildungen-efb/seminar-efb-023/	D:/ms/sedip/sedip.de/angebote/fortbildungen-efb/seminar-efb-023/index.html	(from https://sedip.de/angebote/fortbildungen-efb/)
22:28:19	11993/11993	---M-Z	200	added ('OK')	text/html	etag:%2264bdc6222d71e6bb10aed9e2f1403463%22	https://sedip.de/angebote/fortbildungen-efb/seminar-efb-024/	D:/ms/sedip/sedip.de/angebote/fortbildungen-efb/seminar-efb-024/index.html	(from https://sedip.de/angebote/fortbildungen-efb/)
22:28:19	12942/12942	---M-Z	200	added ('OK')	text/html	etag:%229e4bb0048843fcf68055b31ec9bdf689%22	https://sedip.de/angebote/fortbildungen-efb/seminar-efb-026/	D:/ms/sedip/sedip.de/angebote/fortbildungen-efb/seminar-efb-026/index.html	(from https://sedip.de/angebote/fortbildungen-efb/)
22:28:35	12596/12596	---M-Z	200	added ('OK')	text/html	etag:%22f49134530cb60767c4626f07c6b19453%22	https://sedip.de/angebote/fortbildungen-efb/seminar-efb-027/	D:/ms/sedip/sedip.de/angebote/fortbildungen-efb/seminar-efb-027/index.html	(from https://sedip.de/angebote/fortbildungen-efb/)
